Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_1,Cubic Spline,0.2,2,0.002536296844482422,1.4094728316958838,-10.173863006338612,0.6156801312487665,-0.06535746059060926,0.005414431904155765,1.0108495835413795
session_1,Penalized Spline,0.2,2,0.0018270015716552734,15.603777294592923,-1368.4601866792211,0.5247613615463259,0.06011453453037559,0.018970524894106208,12.082868339208494
session_1,GPR,0.2,3,1.172029972076416,0.3379127565676366,-0.07386164907250503,0.9529655567704456,-0.005344790675439552,0.011390142011503424,0.30671810761368673
session_1,Cubic Spline,0.2,3,0.0028030872344970703,1.1041012661684857,-10.464548982336323,0.15228224062523574,-0.011579749865939947,0.010985505358440749,0.4829823382727307
session_1,Penalized Spline,0.2,3,0.0014948844909667969,10.905052531281054,-1117.3936234989535,0.21546763032536606,0.03148062503850529,0.008050022353305607,8.53855154856028
session_1,GPR,0.2,4,1.159639835357666,0.2435832111458171,-0.09789518275725517,0.9780834145778944,-0.024344432653934003,0.008315631742006835,0.22180448856890045
session_1,Cubic Spline,0.2,4,0.0022110939025878906,0.561762102106544,-4.839437992178314,0.9722709877675473,-0.028172118007082907,0.006844204148748028,0.3845647790344308
session_1,Penalized Spline,0.2,4,0.0016536712646484375,6.632724908757961,-813.0482506631027,0.8720639404365117,-0.022361332612983256,0.013690843893141418,5.958269022523928
session_2,GPR,0.05,0,1.1975879669189453,0.15050603738792964,-1.6126523540148887,0.9964372100616777,0.05367401673133552,0.06507025094208436,0.05884363827876313
session_2,Cubic Spline,0.05,0,0.0044329166412353516,0.32864462401002503,-11.457383865043585,0.997273018930309,0.02140963415833256,0.03800770182947189,0.3078962199163137
session_2,Penalized Spline,0.05,0,0.0022749900817871094,0.6305337803623526,-44.855401380224926,0.9814500138003313,-0.006493775630518945,0.04895289928392057,0.49095550617828126
session_2,GPR,0.05,1,1.1489741802215576,0.48220638347690653,-0.5427113755572044,0.9468053862035615,-0.01797497678114224,0.030300348593117494,0.25456076732768007
session_2,Cubic Spline,0.05,1,0.002288818359375,1.3811482363117853,-11.656084263407806,0.9410166337494338,-0.02298610940298931,0.02133579036112164,0.9914104609870036
session_2,Penalized Spline,0.05,1,0.0017910003662109375,8.52795309300865,-481.51228717214815,0.8475853845369395,-0.057612399307034635,0.046817626570096076,7.05629885444183
session_2,GPR,0.05,2,1.210787057876587,0.26276212719814945,-0.03162419778047765,0.9835116704032117,0.08379084783835146,0.019336438128558273,0.19951792576569197
session_2,Cubic Spline,0.05,2,0.003679990768432617,1.1082394378311902,-17.35114573281344,0.8941947963404531,0.016542059259834208,0.027261111729853696,0.9730271781083524
session_2,Penalized Spline,0.05,2,0.0016391277313232422,2.314658176848257,-79.05154372699928,0.9463768326265636,-0.0026451908115019064,0.02360842068920445,1.8202585729980019
session_2,GPR,0.05,3,1.213228702545166,0.24706870408269163,-1.0866629033547772,0.9875483323309929,-0.03375655831340538,0.09701060246905985,0.10183764174361225
session_2,Cubic Spline,0.05,3,0.0034089088439941406,0.3606740365635408,-3.4467896013802486,0.9929361683786818,0.0732855340661983,0.018517748765802686,0.29301366440710813
session_2,Penalized Spline,0.05,3,0.0016510486602783203,3.046680757453879,-316.30047328347837,0.37728381216410734,0.013860417372400515,0.014638416814698022,2.402866228258684
session_2,GPR,0.05,4,1.3817541599273682,0.36836598918217134,-9.711293383880372,0.9719523740970983,0.026885212496364042,0.036689918575540104,0.181856346237849
session_2,Cubic Spline,0.05,4,0.002464771270751953,0.24398917769062847,-3.6992006648045503,0.9921007800722932,0.0471547141180745,0.050175007399560996,0.1284304102945776
session_2,Penalized Spline,0.05,4,0.0017600059509277344,1.2146474430984733,-115.46175880564363,0.9515532996577151,-0.030888222969323188,0.031201572997016536,0.9577124122610056
session_2,GPR,0.1,0,1.7463769912719727,0.09844912731137359,-0.0007159845831763434,0.9977353556672157,0.04326036692660719,0.015238262940826107,0.08800229452607611
session_2,Cubic Spline,0.1,0,0.0024950504302978516,0.12331916801612255,-0.5701757562697991,0.9975133140639734,0.010990801823076244,0.006512102494136777,0.08168762890216442
session_2,Penalized Spline,0.1,0,0.0018498897552490234,1.4707059080450453,-222.32573371343727,0.969831789293095,0.03414836089951066,0.021774844112242436,1.296280069889528
session_2,GPR,0.1,1,1.5098211765289307,0.4534632372563093,-0.006863005547341761,0.9424526073433996,-0.07136478862583122,0.01608043185515183,0.3468360667707196
session_2,Cubic Spline,0.1,1,0.003350973129272461,1.071034545551402,-4.616854498515627,0.8092446337409313,0.05395523116434347,0.02280426780195288,0.5216284123553857
session_2,Penalized Spline,0.1,1,0.0016520023345947266,3.993434733493154,-77.0871186226676,0.0905563771711139,0.04464759848235691,0.034204916219030074,2.8866019200285926
session_2,GPR,0.1,2,1.0764029026031494,0.25646726836876454,-0.02072894486026744,0.9837814862271735,-0.02547427535316214,0.0068131470041713,0.21129506395554673
